gene,half_life_hr,decay_rate,p_val,geneSymbol
Gm2a,7.74112298274798,-2.41305968586936,0.537682042921978,Gm2a
Krit1,3.95401047577922,-1.74124329473964,0.353471352149254,Krit1
Clcn4,7.22832590286051,-2.34452038123547,0.475830969062209,Clcn4
Grm6,3.68238485509974,-1.67007352131432,0.454379191406994,Grm6
Myo18a,7.7470511404249,-2.41382519352949,0.564831607491989,Myo18a
Haao,5.50037515648547,-2.07132922076396,0.575064393339049,Haao
Loxl3,19.9445333470231,-3.35946800867475,0.790346345714528,Loxl3
Kat2b,63.2927401499163,-4.51428355357966,0.927444592023151,Kat2b
Rab5b,6.93520110749427,-2.3031229728457,0.486605368014765,Rab5b
Aire,3.4032951137208,-1.59125703397442,0.414260799563494,Aire
Icosl,5.78519736990051,-2.12181539817349,0.768839767043537,Icosl
Spg7,5.49100119367431,-2.06962352626579,0.546612189882409,Spg7
Chmp1a,9.21812932698417,-2.58768504461278,0.461227358052211,Chmp1a
