geneSymbol,half_life_hr,decay_rate,p_val
Aplf,2.302956717,-1.200706747,0.07210846
Jmjd8,9.188915018,-2.584510789,0.239959666
Dscc1,5.58678964,-2.086917739,0.177687425
Ddhd2,2.19601444,-1.15315702,0.028888307
Adck1,10.31397558,-2.700012748,0.295298466
Zbed3,3.20239791,-1.530412797,0.05304147
Naa50,4.610347327,-1.894816117,0.063248565
Tpx2,4.975480903,-1.97103495,0.063109389
Dennd2d,3.500155649,-1.619320359,0.122068618
Ccdc71l,0.796324747,-0.138764718,0.262637002
Seh1l,8.983943796,-2.561951882,0.137618282
2610008E11Rik,0.521918101,0.283731678,0.312805204
Pex13,1.169937404,-0.523463167,0.004153745
Trub1,12.15619168,-2.864351564,0.367697285
Chst14,0.854039105,-0.208734625,0.110443974
2610044O15Rik8,0.733422673,-0.056479812,0.921877793
Adpgk,8.056692851,-2.453016077,0.258574628
Slc37a3,1.227867294,-0.571791678,0.27493927
Zbtb46,0.829919068,-0.18008583,0.11734442
Zfp157,0.508613792,0.309553389,0.382039345
Cenpn,5.837915524,-2.130886723,0.113938211
Pgm2,2.602271152,-1.322897504,0.077860249
Tmem163,1.802634318,-0.955762026,0.035170314
Dhx36,2.912637665,-1.435572005,0.02949409
Thumpd2,1.98664978,-1.052962613,0.072132726
Chchd4,2.164650647,-1.138771905,0.033239843
Shq1,5.218661713,-2.018753913,0.182735242
Mfsd8,2.289336512,-1.194774963,0.081211934
Fbxl2,26.54031162,-3.645177691,0.890699105
Zfp661,1.291998641,-0.622703274,0.224556586
Nsun4,5.16621899,-2.008654005,0.118182077
Snx6,45.02712018,-4.173777899,0.545466998
Scaf11,2.972533206,-1.455927441,0.050723865
Fbxl20,2.306178335,-1.202104675,0.07266523
Supt7l,1.751352876,-0.926901482,0.032689934
Skiv2l2,2.993596263,-1.462988349,0.051965806
Mms19,4.481446683,-1.866458835,0.043643102
Otud6b,27.54408321,-3.682300667,0.442133115
2610507I01Rik,10.35311373,-2.703800238,0.150600195
Zfp558,2.140033267,-1.127334295,0.100532346
Tbc1d5,4.206979127,-1.803257764,0.059130874
1700012D01Rik,2.928562435,-1.441024587,0.069707659
1600014C10Rik,23.58623805,-3.527176329,0.618478929
1700030K09Rik,1.947401611,-1.033008897,0.021777996
Kcnk10,1.878613658,-0.997047009,0.04647113
Tram1,2.641625606,-1.337907408,0.021832131
Smim24,0.858833128,-0.214332281,0.526279639
2200002D01Rik,7.677725036,-2.404836205,0.290734493
Ccpg1,3.128329179,-1.507011974,0.002194875
1810062G17Rik,9.803520563,-2.649254483,0.700579729
Oraov1,2.439857791,-1.258452676,0.309548667
Plekhf1,0.448802815,0.434658731,0.052818624
Lsm11,2.170556118,-1.141496331,0.047149858
Rusc1,3.523296314,-1.625909925,0.046789832
B3gnt3,3.551190756,-1.633795892,0.2575577
Zfp777,1.300470678,-0.629239179,0.050006379
Brf1,7.78518358,-2.418735307,0.256292395
Tmem158,3.841286969,-1.712320379,0.231029178
Fryl,2.336366942,-1.215110054,0.080271574
Cyth4,3.411559821,-1.593682533,0.056940166
2510003E04Rik,2.76949424,-1.385177639,0.038996858
Xpo5,122.642689,-5.175788081,0.793500718
Asb6,1.272956644,-0.607855181,0.012887826
Plxdc1,0.800014111,-0.143387008,0.649150129
Vps9d1,4.244399977,-1.812113382,0.074783805
2500004C02Rik,2.138846978,-1.126779809,0.03369298
Wdr89,2.107830964,-1.11217236,0.015545675
Usp36,1.346013155,-0.663659925,0.044890704
Amer1,1.506611205,-0.776375814,0.127192229
Dusp3,4.657974734,-1.905093668,0.144244105
Ptar1,1.468084678,-0.750471532,0.228952548
Ttc4,2.260485612,-1.182092583,0.036871512
2210016L21Rik,8.508030953,-2.507523456,0.246231704
2210408I21Rik,2.899953792,-1.431207724,0.222467247
2610035D17Rik,0.685902781,0.010506459,0.877593183
Ripk4,0.537443717,0.254418317,0.206154452
Tmem175,2.878864223,-1.42390877,0.084775559
Rbm12b1,0.939045561,-0.30362164,0.389653583
Brap,3.493267708,-1.617350525,0.083859686
Pinx1,4.124427964,-1.783440255,0.055319636
Slc43a1,3.822485209,-1.70741371,0.031978212
Wdr44,2.220986086,-1.164464201,0.027208096
Sgol1,0.760857927,-0.093204289,0.571837995
Ttc30b,0.544953101,0.24054262,0.393205797
Katnbl1,2.558273111,-1.305845385,0.065473001
Dnajc25,8.439804503,-2.499472066,0.121091859
Rhno1,2.46458224,-1.268535237,0.021619564
Prr5l,0.653147634,0.059439168,0.633486407
Ccdc71,0.989936454,-0.356398394,0.070685649
Prcp,4.166611802,-1.793616109,0.065284514
Rrp1b,3.853823479,-1.715578688,0.048376799
Plcd3,1.848098388,-0.980670132,0.14820561
Slc16a10,2.551749648,-1.303292181,0.049884475
Ssbp3,8.517215818,-2.508602426,0.177864272
Tmem87b,1.133999036,-0.492263276,0.252166038
Tspyl4,1.584978887,-0.827084007,0.001072267
Acbd6,5.881063148,-2.138250474,0.188913902
Rnf219,0.561079293,0.21138012,0.216308184
2610206C17Rik,9.047824061,-2.569037214,0.715343063
Ier5l,0.304357559,0.823039169,0.089025487
Cwf19l1,3.36952152,-1.581283673,0.038773098
2610507B11Rik,78.62241869,-4.731169804,0.787368349
Taf4b,1.238661526,-0.580544303,0.060517525
Rps6kb1,6.639345992,-2.259526384,0.100272996
Tmem173,2.51488317,-1.28873927,0.00992128
Wdr43,1.914982173,-1.016221234,0.03354046
Atxn7l2,1.703446938,-0.899166729,0.046215698
Aldh1b1,3.646366327,-1.660244065,0.104314663
Pgam5,13.20047714,-2.946765896,0.21984357
Mvb12b,3.19455756,-1.52796152,0.088626976
Exosc6,1.252575568,-0.591714806,0.001733385
Reep4,2.261225376,-1.182419789,0.01719151
Hsdl1,2.005331277,-1.062322193,0.053967156
Utp14a,50.81780189,-4.294759645,0.618964457
Zfp566,1.291386825,-0.62222962,0.362589495
Uaca,9.745709128,-2.643340019,0.556154305
Bclaf1,5.457182381,-2.06344553,0.07290902
Lin9,1.069602496,-0.433800001,0.158583635
Zufsp,1.239966459,-0.581597251,0.042626762
Cul4b,10.02470238,-2.671565206,0.172832512
Pan3,1.31673577,-0.641668693,0.114282118
Ppme1,3.897131841,-1.726753778,0.029534028
Zfp655,0.542661847,0.244755982,0.577518257
Anks3,8.744455357,-2.534932747,0.186039818
Lins,2.120279013,-1.11806061,0.044672199
Mex3a,1.665707319,-0.87676277,0.008731077
Tmem209,1.995457581,-1.057386308,0.015322199
2810006K23Rik,3.971599964,-1.745681948,0.102446664
Snhg5,0.428171504,0.481718533,0.21670514
Ints8,7.856513325,-2.427855831,0.137501687
2700097O09Rik,3.645814979,-1.660092849,0.070764164
Dis3,24.52258184,-3.566107321,0.329530487
Zfp444,4.42926624,-1.854746857,0.12098241
Skida1,0.878912481,-0.237442967,0.748455333
Zfp518a,0.7987939,-0.141860607,0.519196144
Adipor1,80.25505657,-4.751722691,0.760218224
Calhm2,0.348194356,0.688481539,0.086199854
Lime1,3.742163785,-1.686176917,0.125286832
C1qtnf6,9.574175688,-2.625582362,0.65400614
Zfp248,0.729064413,-0.050519728,0.610780024
Fam98a,5.755948787,-2.116746812,0.131326362
Zfp74,0.936508522,-0.300916263,0.400003
Tbcc,0.64035984,0.079212091,0.47371024
B3gat3,2.41411555,-1.247845909,0.055736236
Cdc42se2,6.606848276,-2.254619649,0.096869485
Tmx1,13.76774803,-2.988841678,0.263055732
Zkscan3,1.145447549,-0.502308353,0.160568036
Tmem161b,3.33619642,-1.571344282,0.09732939
Ttc39c,2.849958052,-1.413817196,0.209391499
Hdhd3,0.922390951,-0.285726801,0.225896938
Tonsl,4.962702845,-1.968463441,0.08353396
Fam117b,1.195281815,-0.544894907,0.04219991
Tmem135,32.13665103,-3.836510076,0.428199686
Rint1,2.995065321,-1.463478962,0.049769166
Neil1,2.588430986,-1.317564816,0.058801915
Fance,4.316036783,-1.82885049,0.152840374
Sass6,2.056438948,-1.087488742,0.011215652
Ndc1,6.101867632,-2.175107814,0.100567167
Ttc19,4.377064395,-1.842891191,0.104882255
Zfp839,0.936338487,-0.300734684,0.403127716
Zfp429,0.434454255,0.467151701,0.202712556
2810454H06Rik,0.879443909,-0.238047427,0.20915665
Pard3b,7.071978426,-2.322653195,0.292752756
Mon1a,2.778050737,-1.388262428,0.074890102
Fam76b,2.324734504,-1.210118761,0.106596328
Ubash3b,7.015579525,-2.314646243,0.10898722
Dhx30,3.229195217,-1.538745868,0.061289149
Pot1b,62.7783228,-4.506122756,0.708734867
Prdm4,2.586713046,-1.316900896,0.04772488
Mblac2,1.613890976,-0.845160939,0.028503872
Zdhhc4,54.2522773,-4.36015789,0.552248757
Ccdc94,1.555917501,-0.808578325,0.032161257
Setd5,1.136227434,-0.494226427,0.135851565
1-Mar,0.768703617,-0.103463123,0.797841473
Hspb11,9.458602908,-2.613437609,0.369982133
Lrrc47,1.958139619,-1.038507769,0.030921762
Ccnt2,1.560747291,-0.81167766,0.167573108
Zfp493,0.656201037,0.054775158,0.935889405
Tymp,0.98248985,-0.348847654,0.192875639
Ccser2,1.209247731,-0.556511377,0.071320234
Fbxo47,1.470261548,-0.751953229,0.477515166
Prkrir,1.958682822,-1.038785138,0.026908236
Tmem138,2.662368037,-1.345728887,0.056576133
Appl1,11.61358134,-2.818688139,0.22077366
2900056M20Rik,3.467915767,-1.61006669,0.271129668
Insig2,5.851498212,-2.133210654,0.177170362
Kremen2,1.577507119,-0.822358749,0.350995975
Emc7,7.024303338,-2.315888962,0.110062663
Camk2n2,8.594499057,-2.517635275,0.09651281
3110007F17Rik,3.769811511,-1.693537924,0.185926853
Ppp1r16a,7.828699278,-2.424309297,0.182636984
Tmem192,131.1140588,-5.242580543,0.770083382
Fut11,1.068130584,-0.432422923,0.066152008
BC068157,1.592828005,-0.832023976,0.231620753
Rps6ka5,0.785572595,-0.125170514,0.757331909
Slc22a23,2.165561495,-1.139192599,0.338349445
Tgfbrap1,3.381480885,-1.584826666,0.078766398
Golim4,2.69394422,-1.357519293,0.065611468
Tmed5,28.69289552,-3.72316247,0.466511168
Prrc1,3.811588798,-1.70455903,0.038663826
Larp1,2.740258952,-1.374565345,0.031278421
Otud3,23.24262602,-3.512500842,0.454353252
Tm7sf2,3.76619997,-1.692579448,0.230081568
Arhgap8,0.789753091,-0.130477995,0.31412181
Exo5,0.772334862,-0.108175856,0.545870036
Wasl,1.410008206,-0.710108445,0.329288534
Pear1,1.670790882,-0.879810017,0.099539579
Xpot,16.18168259,-3.150392819,0.312760598
3110056K07Rik,1.051775328,-0.416992446,0.423614904
3110043O21Rik,0.470670293,0.387084525,0.17589215
Sppl2b,15.39282567,-3.100414456,0.358749155
Fam118a,34.63813526,-3.911468171,0.628677994
3110052M02Rik,0.618919285,0.113267489,0.826922241
Zfp942,2.754781296,-1.379850976,0.012204981
Atat1,1.392565608,-0.697660728,0.20741627
Rassf6,2.691111356,-1.356467172,0.061892286
Mrgbp,5.072824096,-1.990410604,0.049625167
Setd7,5.856383197,-2.134045132,0.14554169
Ccdc18,10.11105347,-2.680142149,0.402025073
1700037C18Rik,42.50732904,-4.11618943,0.727298392
Gpbp1,1.270129871,-0.605632077,0.002370093
Ddit4l,0.262290445,0.971789899,0.528387992
Ccdc132,18.71316446,-3.295740179,0.521820509
1700042O10Rik,0.485275714,0.356525147,0.573525232
Pradc1,2.223052397,-1.165394125,0.033290452
Itpripl1,0.566394992,0.201950658,0.227232164
1700056E22Rik,2.502232604,-1.283696296,0.105537257
Col20a1,2.521231466,-1.29126038,0.130499177
Phospho2,1.185111182,-0.536349515,0.097714086
Dcbld2,2.637788011,-1.336453612,0.040769482
Hbp1,2.445176502,-1.26063023,0.067374004
Msl3l2,0.747056501,-0.074898462,0.808196614
1700065D16Rik,2.656615399,-1.343565827,0.099872991
1700052N19Rik,3.814618438,-1.705353564,0.04895978
Ccsap,0.649556035,0.064953252,0.697968447
Prox2,1.815141448,-0.962676318,0.076632646
1700049G17Rik,5.664246809,-2.100686851,0.208286844
1700052K11Rik,0.862001423,-0.218014563,0.022325138
Hspa12a,7.949686399,-2.439645402,0.578561509
Wdr13,30.28004951,-3.777001984,0.642109807
1700066B19Rik,1.974179189,-1.046665632,0.069949563
Zfp763,0.454182656,0.422742915,0.271454581
1700066M21Rik,1.008817582,-0.375291854,0.066408624
Rnf38,2.824695638,-1.40491354,0.038947683
Iws1,1.497445943,-0.770273873,0.044831777
1700084J12Rik,28.00418239,-3.698866791,0.698326144
Mipol1,3.399911979,-1.590262463,0.099630833
1700086O06Rik,5.7210671,-2.110668265,0.222387993
1700094D03Rik,3.517722956,-1.624326813,0.120806216
1700096K18Rik,21.24073238,-3.422433598,0.457913981
1700112H15Rik,4.769977738,-1.928854558,0.257272435
1700001O22Rik,0.180343347,1.346379842,0.302052265
1700120C14Rik,5.452503811,-2.062587839,0.523260383
Spns1,3.368992492,-1.581126656,0.050665768
Cabp4,1.99692373,-1.058120782,0.182504646
2410004P03Rik,1.601970306,-0.837747234,0.262761107
Sult6b1,1.865552113,-0.990069969,0.107154607
Rec114,0.758478485,-0.090072075,0.872915097
Wdr75,7.464058561,-2.37661223,0.129517421
Zbtb8a,0.942493524,-0.30728669,0.08124425
Atg16l2,3.489832008,-1.616366521,0.062985511
Glipr1,23.15997862,-3.50893865,0.569869802
2410089E03Rik,5.880440562,-2.138144605,0.285474804
Ndufaf7,37.17615129,-3.982180382,0.617095592
Ppp2r1b,6.683940228,-2.266220589,0.11287061
Tubb2b,7.038473001,-2.317904164,0.437006271
Psd,3.551553411,-1.633898009,0.163970596
Zfp383,0.51092298,0.305023503,0.07127008
1110034G24Rik,1.347862137,-0.665032656,0.019209665
Whrn,8.508013353,-2.507521387,0.331383307
Thap1,1.779461894,-0.942823932,0.049266693
Kif2c,3.471421999,-1.611077229,0.030665618
Fam83e,0.289332462,0.873665944,0.470321707
Mfsd12,5.230258827,-2.020973686,0.101962619
Snhg6,2.931560212,-1.442047698,0.156571876
Ppp1r21,15.21444815,-3.088758433,0.25686518
Poldip3,1.41202313,-0.711536441,0.02768402
Tmem198b,2.466573926,-1.269343034,0.147493816
Dcaf4,11.83477809,-2.837555413,0.191286424
Atp6v1d,10.10415963,-2.679460104,0.184317142
Slc35b2,1.753184045,-0.92794651,0.034606729
Ankrd42,4.754656158,-1.925637302,0.29569525
Fam110a,0.381943862,0.595968719,0.013671818
4930415F15Rik,3.749503286,-1.688136295,0.44518124
Tmem202,2.183334522,-1.147366226,0.302593439
4930414N06Rik,3.126448858,-1.506410731,0.280455535
4930431P03Rik,1.019473418,-0.385799158,0.237304709
4833417C18Rik,2.938811284,-1.444518095,0.037142384
Arhgap18,4.98143869,-1.972231663,0.167416182
Irak3,1.810462957,-0.96009551,0.093075655
4833419F23Rik,3.456994979,-1.606912629,0.357519492
Otud4,2.321117871,-1.208561831,0.036394886
4930413G21Rik,0.851447795,-0.20569583,0.268387088
4930455C13Rik,10.39846217,-2.708170848,0.353196549
Atl1,0.291618965,0.865794322,0.080232219
Herc3,7.899254052,-2.433281252,0.175157777
Dnm1l,8.590517683,-2.517171921,0.141599484
Arsg,3.982094208,-1.748320784,0.223917848
Slc25a27,3.815311358,-1.705535196,0.074438554
Rap2b,1.171338975,-0.524660438,0.035341515
Rftn2,1.888787495,-1.002448007,0.036494286
Fcho1,138.7850188,-5.299439029,0.859526113
Phf19,3.094044652,-1.495992104,0.039893742
Als2,3.373858199,-1.582569876,0.049395842
Traf3ip1,3.981440597,-1.748156633,0.077704057
Glyr1,16.10838215,-3.145852688,0.237158477
Nphp3,3.234396057,-1.540355141,0.161644571
Msl1,3.371264183,-1.581800723,0.096675039
Rin2,0.901518545,-0.262838255,0.46023889
Sdr42e1,1.556778374,-0.809131462,0.403120968
Nol9,1.820572966,-0.965664189,0.017550988
Nfam1,2.107244915,-1.111894287,0.103458459
4632434I11Rik,0.624087356,0.104952006,0.598871134
Pex26,1.601550532,-0.837485163,0.021875302
4632428N05Rik,1.960756111,-1.039843091,0.058034309
4921525O09Rik,1.398930213,-0.702220731,0.063489345
4933406C10Rik,1.125266749,-0.484533038,0.502028385
Nmnat3,6.288590575,-2.205249892,0.192592148
Cep350,1.614892627,-0.84578139,0.099042608
Tbc1d22bos,2.274019609,-1.188061939,0.044222051
Tjap1,1.30927994,-0.635990243,0.055879004
Hvcn1,1.955958235,-1.03739314,0.024088574
Pop7,0.907394174,-0.269334588,0.075765834
Slc35a5,0.840601614,-0.192875484,0.54614441
Abcb6,6.831479236,-2.28805415,0.168990058
Dcaf6,6.56817775,-2.248749355,0.12165615
Cep55,15.10301599,-3.081407379,0.193236912
Parn,34.04771789,-3.894275929,0.570345813
Rbm19,11.23164522,-2.785248181,0.188844397
Usp16,3.632622084,-1.656467645,0.013986198
Crot,4.447478022,-1.858850119,0.07670404
Zfp263,0.870959388,-0.22835299,0.626415809
Tmem43,2.618993191,-1.329302886,0.118546473
Foxp4,6.985145499,-2.310298743,0.12819009
Armc8,2.356433869,-1.223662324,0.032443515
Syvn1,0.987138346,-0.353567839,0.072580314
Sash3,2.644826259,-1.339118297,0.039855752
Rnf6,2.2272229,-1.167268394,0.093341116
Smg8,0.464794622,0.399646724,0.004642594
Sec14l1,16.72821695,-3.183609852,0.323345644
Nuak2,0.224354378,1.128015514,0.020555614
Tm9sf1,3.566894008,-1.638208112,0.041014881
Ehhadh,3.451187152,-1.605231195,0.042835945
Zfp946,5.118105557,-1.999297283,0.117406086
Slc35f5,5.681006637,-2.103641362,0.135500929
Uba7,15.33596851,-3.096713873,0.300822068
Unkl,5.872733957,-2.136833197,0.244055523
Errfi1,0.625739676,0.102307927,0.501581743
Acot12,5.094851367,-1.994743414,0.217718525
Josd1,8.907986037,-2.553461103,0.215473301
Acbd5,4.133402894,-1.785613934,0.085901857
Nfx1,2.442957795,-1.259722437,0.030021763
Fbxl22,6.021798564,-2.1618989,0.470716452
Tmem38a,2.25797898,-1.180983077,0.189264009
Zdhhc16,5.699739618,-2.106933413,0.167029935
Rab10os,6.452513272,-2.23098263,0.063460814
Stk40,6.488520132,-2.236547402,0.158156967
Gpcpd1,3.951720239,-1.740663908,0.037368894
Perm1,534.5258887,-6.647893085,0.932757619
Gbe1,7.747113157,-2.413833199,0.226344569
P2ry13,1.255475864,-0.594027596,0.047969376
Rnd3,0.448799301,0.434666561,0.6171749
Gtf2e1,2.608537374,-1.325302592,0.039307909
Dtx2,1.331260916,-0.652639471,0.025050727
2810403A07Rik,1.372573788,-0.683200575,0.071792702
Cep97,1.351495159,-0.667724425,0.145760446
Fblim1,7.225613602,-2.344145079,0.293624041
Eif4enif1,3.614050413,-1.651342062,0.074831896
Xpo6,3.791296826,-1.699221052,0.044362964
Acsl3,2.118217267,-1.117087744,0.072961618
Sipa1l3,1.591763266,-0.831355294,0.034547161
1700017B05Rik,0.405169311,0.536937326,0.041894319
Rbm26,3.794370142,-1.700031347,0.07174783
Paqr8,0.54493431,0.240577104,0.164054126
Mterfd3,1.304582685,-0.632396129,0.009347022
Iqce,14.0155858,-3.006682902,0.409379994
Chpf,2.560287538,-1.306632492,0.0840627
Slx4ip,2.538484098,-1.298080012,0.140813332
Atg7,77.51146317,-4.716938758,0.717183877
Gale,11.25405522,-2.787241448,0.269347857
Ankrd9,0.340803162,0.709937286,0.010613635
Armc1,3.848818015,-1.714279013,0.066301894
Klrg2,2.417587494,-1.24928306,0.054495359
Gpn1,27.77591485,-3.690682193,0.383597699
Smu1,119.0035601,-5.14566633,0.795981285
Cyld,3.225625374,-1.537639766,0.04916934
Usp20,12.90012441,-2.923749876,0.320032611
Chic2,2.847513048,-1.412958919,0.048230138
Kcmf1,3.535322795,-1.62931753,0.029650326
Mtmr3,1.618777728,-0.848184296,0.023735069
1700092M07Rik,3.572810599,-1.639865489,0.034997948
Rnf145,1.186637062,-0.537636229,0.04313076
Wdr33,1.520799453,-0.785749073,0.0252567
Cxxc1,8.666284123,-2.525953029,0.157529354
Hnrnpr,50.46252208,-4.287743844,0.697139081
Dnajc14,2.204920756,-1.157204491,0.060747885
A330040F15Rik,7.959293215,-2.440853124,0.589923779
Ranbp10,1.686209978,-0.888996314,0.040912543
Xrcc3,5.11418226,-1.998530436,0.093653836
Ahcyl2,38.95126284,-4.028824114,0.693051032
Crtc2,2.546802777,-1.30135168,0.049249781
Tldc1,5.625644401,-2.093848422,0.05986373
Fam160a2,1.521018137,-0.785892858,0.190587048
Ddx23,8.620777337,-2.52068818,0.173168644
Zfp84,0.247416528,1.030169095,0.116800038
Smchd1,7.226084723,-2.344210278,0.133120922
4931428F04Rik,2.191388655,-1.151048353,0.16549709
4931414P19Rik,2.148488311,-1.131277404,0.107507694
Cep57,1.972119769,-1.04562191,0.023641168
Spag17,1.440777684,-0.731695947,0.207818526
4931431C16Rik,3.977924371,-1.747273089,0.223586935
Rptor,2.583832922,-1.315786846,0.069154122
Clec16a,65.02559821,-4.541293932,0.747724905
Gcc1,0.549142027,0.232885249,0.392843315
Ubap2l,8.123237329,-2.461241681,0.174931491
Ap5m1,1.934796197,-1.026514917,0.021205475
Rmi1,0.788701056,-0.129145001,0.611078655
Specc1l,1.830317925,-0.971002602,0.104429188
Map10,0.367419125,0.634739132,0.27515938
4933407K13Rik,2.595313513,-1.320220244,0.074990789
Ttll11,2.222241059,-1.165029093,0.156866893
Ppapdc2,1.31912913,-0.643484689,0.014212181
Polr3c,22.32463151,-3.472203542,0.2663138
Eaf1,2.465237763,-1.268801179,0.108097363
Cmip,7.104601246,-2.327255557,0.119015966
P4htm,2.472497711,-1.271741779,0.16989628
Pank2,7.17467075,-2.337069793,0.097771335
Pgs1,2.264648449,-1.183932458,0.080397961
4933408J17Rik,1.080691621,-0.444114147,0.234507949
Nsun6,3.044226634,-1.47975981,0.113604302
4933424G05Rik,2.65727177,-1.343812867,0.349263389
Zswim5,1.789862726,-0.948651848,0.085115217
Pus10,12.46452951,-2.889399892,0.376093253
Cep72,7.149021658,-2.333488437,0.160192904
4933427D14Rik,2.867836569,-1.420070857,0.099964783
Snx29,0.842132626,-0.194695156,0.46635285
Snx11,169.3411968,-5.498428516,0.842546626
5430405H02Rik,2.038344069,-1.078650668,0.150850123
Kbtbd13,0.590948889,0.159512827,0.664680187
Tnks2,2.608603481,-1.325327934,0.03168728
Gorasp1,5.233559966,-2.021604649,0.114156256
Fam53a,6.2369339,-2.19700162,0.065436388
Neto2,3.685975287,-1.671048075,0.241659172
Morc2a,2.79276542,-1.393545215,0.038891332
8430419L09Rik,29.73691035,-3.758901967,0.520835525
Mgme1,1.681733504,-0.886338029,0.075227265
Gzf1,1.10630626,-0.467539693,0.189990098
Mau2,1.551666465,-0.805842412,0.088994815
Pck2,1.280495028,-0.613759665,0.280425665
